word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
blommorna,3,3,6.333333333333333,NA,2,NA,9,Swedish,387670,blomm,flower,5,"blomma, blommor, blommer, blommerna, blommorna",70,7.6,70,5.8191256830601095,4,36,0
söta,1,1,1,1,NA,NA,4,Swedish,387670,söt,sweet,2,"söt, söta",23,3.5,23,2.9318181818181817,1,14,0
mörkare,1,1,9,NA,NA,NA,7,Swedish,387670,mörk,dark,3,"mörk, mörkt, mörkare",7,5.333333333333333,7,6.333333333333333,0,3,0
tvåla,5,5,14.6,NA,NA,1,5,Swedish,387670,tvål,soap,4,"tvål, tvåla, tvålen, tvålat",31,5.25,31,8.775,0,9,4
kinden,5,5,3.4,1,4,NA,6,Swedish,387670,kind,cheek,1,kinden,5,6,5,3.4,1,4,0
kniven,4,4,6.25,NA,NA,NA,6,Swedish,387670,kniv,knife,4,"kniv, knivar, kniven, knivarna",27,6,27,6.575,2,13,1
goda,1,1,5,NA,NA,NA,4,Swedish,387670,god,good,3,"god, godast, goda",94,4.333333333333333,94,4.159420289855072,0,66,7
smörgåsar,1,1,5,NA,1,NA,9,Swedish,387670,smörgås,sandwich,2,"smörgås, smörgåsar",10,8,10,5.055555555555555,0,7,1
ekorrar,1,1,7,NA,1,NA,7,Swedish,387670,ekorr,squirrel,1,ekorrar,1,7,1,7,0,1,0
stenen,2,2,8,NA,NA,NA,6,Swedish,387670,sten,rock (object),5,"sten, stena, stenar, stenen, stenarna",39,5.8,39,5.596666666666667,0,20,1
stenarna,1,1,6,NA,NA,NA,8,Swedish,387670,sten,rock (object),5,"sten, stena, stenar, stenen, stenarna",39,5.8,39,5.596666666666667,0,20,1
stängt,5,5,5.8,NA,5,NA,6,Swedish,387670,stäng,close,7,"stängdes, stänga, stäng, stängde, stängd, stänger, stängt",90,6.428571428571429,90,5.329081632653061,4,17,9
tvättat,3,3,7,NA,NA,NA,7,Swedish,387670,tvätt,wash,7,"tvätta, tvättar, tvättat, tvättade, tvätten, tvätt, tvättas",109,6.714285714285714,109,7.072916666666667,0,9,4
trasa,1,1,16,NA,NA,NA,5,Swedish,387670,tras,broken,2,"trasa, trasig",3,5.5,3,11,0,1,0
pyjamasen,3,3,10.666666666666666,NA,1,NA,9,Swedish,387670,pyjamas,pajamas,2,"pyjamas, pyjamasen",16,8,16,8.679487179487179,0,9,0
pussas,2,2,4.5,1,NA,NA,6,Swedish,387670,puss,kiss,4,"puss, pussa, pussar, pussas",72,5.25,72,4.595518207282913,3,39,4
byxor,16,16,5.6875,1,6,NA,5,Swedish,387670,byx,pants,6,"byxorna, byxerna, byxer, byxor, byxen, byxa",55,5.5,55,6.2375992063492065,1,26,0
bilder,6,6,12,NA,4,NA,6,Swedish,387670,bild,picture,4,"bild, bilden, bilder, bildad",49,5.5,49,10.459375,0,18,1
kallade,1,1,12,NA,NA,NA,7,Swedish,387670,kall,cold,6,"kallades, kalle, kall, kallas, kallade, kalla",98,5.833333333333333,98,8.484834834834835,2,13,14
mera,31,31,4.870967741935484,5,7,7,4,Swedish,387670,mer,more,2,"mer, mera",601,3.5,601,5.847764572722128,9,176,16
stjärnor,1,1,6,NA,NA,NA,8,Swedish,387670,stjärn,star,2,"stjärna, stjärnor",25,7.5,25,5.25,1,13,0
äpplen,8,8,4.875,1,4,NA,6,Swedish,387670,äppl,apple,2,"äpple, äpplen",43,5.5,43,5.523214285714285,5,19,4
badade,2,2,19.5,NA,NA,NA,6,Swedish,387670,bad,bath,5,"bada, bad, badar, badat, badade",164,4.6,164,10.291475826972011,0,57,9
månade,1,1,15,NA,NA,NA,6,Swedish,387670,mån,moon,5,"måne, månen, månade, månad, måns",10,4.8,10,7.283333333333333,0,5,1
stranden,4,4,7,NA,2,NA,8,Swedish,387670,strand,beach,2,"stranden, strand",5,7,5,16,0,2,0
försiktig,1,1,38,NA,NA,NA,9,Swedish,387670,försikt,careful,2,"försiktigt, försiktig",8,9.5,8,21.928571428571427,1,3,0
tackar,1,1,1,1,NA,NA,6,Swedish,387670,tack,thank you,3,"tack, tacka, tackar",381,5,381,3.559976422045388,94,171,78
anker,2,2,10,NA,1,NA,5,Swedish,387670,ank,duck,4,"anka, ank, anker, ankas",61,4.25,61,5.8125,1,35,0
tvålen,5,5,7.2,NA,2,1,6,Swedish,387670,tvål,soap,4,"tvål, tvåla, tvålen, tvålat",31,5.25,31,8.775,0,9,4
tvålat,1,1,7,NA,NA,NA,6,Swedish,387670,tvål,soap,4,"tvål, tvåla, tvålen, tvålat",31,5.25,31,8.775,0,9,4
dockorna,2,2,10,NA,NA,NA,8,Swedish,387670,dock,doll,5,"docka, docker, dockorna, dock, dockor",61,5.8,61,9.378181818181819,2,27,2
trasig,2,2,6,NA,1,NA,6,Swedish,387670,tras,broken,2,"trasa, trasig",3,5.5,3,11,0,1,0
kissat,2,2,8,NA,1,NA,6,Swedish,387670,kiss,kitty,5,"kissa, kissen, kisse, kissat, kiss",39,5.2,39,6.233333333333333,1,19,4
kiss,1,1,7,NA,NA,NA,4,Swedish,387670,kiss,kitty,5,"kissa, kissen, kisse, kissat, kiss",39,5.2,39,6.233333333333333,1,19,4
rite,1,1,5,NA,NA,NA,4,Swedish,387670,rit,draw,5,"rita, ritar, rit, ritat, rite",354,4.2,354,7.029480075901328,3,51,12
filten,2,2,3,NA,2,NA,6,Swedish,387670,filt,blanket,3,"filt, filter, filten",5,5.333333333333333,5,6,0,3,0
borstat,1,1,7,NA,NA,NA,7,Swedish,387670,borst,broom,6,"borsten, borsta, borstar, borstat, borste, borstas",88,6.666666666666667,88,6.286274509803921,1,7,6
kudden,6,6,8,NA,3,NA,6,Swedish,387670,kudd,pillow,3,"kudde, kudden, kuddarna",23,6.333333333333333,23,6.020833333333333,0,9,1
jaga,3,3,5.333333333333333,NA,NA,1,4,Swedish,387670,jag,i,4,"jag, jagade, jagar, jaga",358,4.5,358,6.135741265344665,0,29,104
byxen,1,1,4,NA,1,NA,5,Swedish,387670,byx,pants,6,"byxorna, byxerna, byxer, byxor, byxen, byxa",55,5.5,55,6.2375992063492065,1,26,0
vare,1,1,6,NA,NA,NA,4,Swedish,387670,var,where (question),3,"var, vara, vare",1772,3.6666666666666665,1772,6.40640307662077,16,86,834
dära,1,1,9,NA,NA,NA,4,Swedish,387670,där,there,2,"där, dära",7341,3.5,7341,7.753133514986375,135,2503,1315
strand,1,1,25,NA,NA,NA,6,Swedish,387670,strand,beach,2,"stranden, strand",5,7,5,16,0,2,0
dags,3,3,12,NA,1,NA,4,Swedish,387670,dag,day,4,"dag, dagen, dagar, dags",18,4.25,18,7.365384615384615,0,9,0
kalla,3,3,9,NA,NA,NA,5,Swedish,387670,kall,cold,6,"kallades, kalle, kall, kallas, kallade, kalla",98,5.833333333333333,98,8.484834834834835,2,13,14
apelsiner,1,1,2,NA,1,NA,9,Swedish,387670,apelsin,orange (food),2,"apelsin, apelsiner",9,8,9,2.9375,1,4,2
kastade,1,1,8,NA,NA,NA,7,Swedish,387670,kast,throw,4,"kasta, kastar, kastade, kastat",37,6,37,6.928571428571429,0,3,5
kastat,1,1,8,NA,NA,NA,6,Swedish,387670,kast,throw,4,"kasta, kastar, kastade, kastat",37,6,37,6.928571428571429,0,3,5
mats,3,3,4,NA,1,NA,4,Swedish,387670,mat,feed,4,"mat, mata, maten, mats",342,4,342,6.443595227000399,6,139,9
mats,3,3,4,NA,1,NA,4,Swedish,387670,mat,food,4,"mat, mata, maten, mats",342,4,342,6.443595227000399,6,139,9
knappar,3,3,8,NA,1,NA,7,Swedish,387670,knapp,button,3,"knapp, knappar, knappen",14,6.333333333333333,14,6.777777777777778,1,5,0
armar,4,4,12.25,NA,1,NA,5,Swedish,387670,arm,arm,4,"armen, arm, armarna, armar",37,5,37,8.419471153846153,1,18,0
overallen,1,1,6,NA,NA,NA,9,Swedish,387670,overall,overalls,2,"overall, overallen",4,8,4,5.333333333333334,0,3,0
pennorna,6,6,8,NA,1,NA,8,Swedish,387670,penn,pen/pencil,4,"penna, pennor, pennorna, pennerna",47,6.75,47,7.552941176470588,1,23,0
bollar,3,3,6,NA,NA,NA,6,Swedish,387670,boll,ball,4,"boll, bollen, bollar, bollarna",112,6,112,6.074074074074074,2,56,2
ballonger,1,1,8,NA,NA,NA,9,Swedish,387670,ballong,balloon,3,"ballong, ballongen, ballonger",48,8.333333333333334,48,7.176747311827957,2,21,1
bollarna,1,1,7,NA,NA,NA,8,Swedish,387670,boll,ball,4,"boll, bollen, bollar, bollarna",112,6,112,6.074074074074074,2,56,2
klossar,4,4,6.25,NA,2,NA,7,Swedish,387670,kloss,block,3,"kloss, klossarna, klossar",14,7,14,6.5,0,6,0
brrr,1,1,1,1,NA,NA,4,Swedish,387670,brrr,vroom,1,brrr,1,4,1,1,1,0,0
uppa,3,3,6.666666666666667,NA,1,NA,4,Swedish,387670,upp,up,3,"uppe, upp, uppa",1228,3.6666666666666665,1228,7.5623798206347015,1,201,32
pennerna,2,2,12.5,NA,NA,NA,8,Swedish,387670,penn,pen/pencil,4,"penna, pennor, pennorna, pennerna",47,6.75,47,7.552941176470588,1,23,0
russinen,1,1,10,NA,NA,NA,8,Swedish,387670,russin,raisin,2,"russin, russinen",9,7,9,9.75,0,3,0
blås,1,1,5,NA,NA,NA,4,Swedish,387670,blås,blow,3,"blåsa, blåser, blås",41,5,41,6.092592592592593,0,10,1
leks,1,1,4,NA,1,NA,4,Swedish,387670,lek,play,4,"leka, leker, lek, leks",191,4,191,8.035240963855422,1,24,4
månad,1,1,9,NA,NA,NA,5,Swedish,387670,mån,moon,5,"måne, månen, månade, månad, måns",10,4.8,10,7.283333333333333,0,5,1
knivarna,2,2,9,NA,1,NA,8,Swedish,387670,kniv,knife,4,"kniv, knivar, kniven, knivarna",27,6,27,6.575,2,13,1
tvättade,1,1,6,NA,1,NA,8,Swedish,387670,tvätt,wash,7,"tvätta, tvättar, tvättat, tvättade, tvätten, tvätt, tvättas",109,6.714285714285714,109,7.072916666666667,0,9,4
tvätten,1,1,9,NA,NA,NA,7,Swedish,387670,tvätt,wash,7,"tvätta, tvättar, tvättat, tvättade, tvätten, tvätt, tvättas",109,6.714285714285714,109,7.072916666666667,0,9,4
ugglerna,1,1,21,NA,NA,NA,8,Swedish,387670,uggl,owl,3,"uggla, ugglerna, ugglas",35,6.333333333333333,35,10.383838383838384,1,23,0
människor,1,1,17,NA,NA,NA,9,Swedish,387670,människ,people,2,"människa, människor",3,8.5,3,13.75,0,1,0
brandbilen,2,2,3,NA,2,NA,10,Swedish,387670,brandbil,firetruck,2,"brandbilen, brandbil",5,9,5,4.166666666666666,0,3,0
dock,2,2,5,NA,NA,1,4,Swedish,387670,dock,doll,5,"docka, docker, dockorna, dock, dockor",61,5.8,61,9.378181818181819,2,27,2
kramar,1,1,3,NA,1,NA,6,Swedish,387670,kram,hug,4,"kram, krama, kramas, kramar",27,5.25,27,4.625,1,11,3
borste,10,10,9.1,1,3,NA,6,Swedish,387670,borst,broom,6,"borsten, borsta, borstar, borstat, borste, borstas",88,6.666666666666667,88,6.286274509803921,1,7,6
gråter,1,1,16,NA,NA,NA,6,Swedish,387670,gråt,cry,2,"gråta, gråter",3,5.5,3,11.75,0,0,0
skjort,1,1,13,NA,NA,NA,6,Swedish,387670,skjort,shirt,2,"skjorta, skjort",14,6.5,14,11.115384615384615,0,8,1
visar,2,2,7,NA,NA,NA,5,Swedish,387670,vis,show,4,"visa, vis, visade, visar",144,4.5,144,7.318518518518518,0,8,20
smutsa,2,2,7.5,NA,NA,NA,6,Swedish,387670,smuts,dirty,3,"smuts, smutsig, smutsa",10,6,10,6.222222222222222,0,6,0
finge,1,1,10,NA,NA,NA,5,Swedish,387670,fing,finger,3,"finger, finge, fing",10,5,10,7.208333333333333,0,5,0
tvätt,1,1,8,NA,NA,NA,5,Swedish,387670,tvätt,wash,7,"tvätta, tvättar, tvättat, tvättade, tvätten, tvätt, tvättas",109,6.714285714285714,109,7.072916666666667,0,9,4
fing,1,1,4,NA,NA,NA,4,Swedish,387670,fing,finger,3,"finger, finge, fing",10,5,10,7.208333333333333,0,5,0
faster,1,1,8,NA,NA,NA,6,Swedish,387670,fast,aunt,4,"fast, tant, tanten, faster",280,5,280,10.342105263157894,1,28,112
köttbulle,3,3,3.6666666666666665,NA,3,NA,9,Swedish,387670,köttbull,meatball,1,köttbulle,3,9,3,3.6666666666666665,0,3,0
träden,2,2,2.5,NA,2,NA,6,Swedish,387670,träd,tree,2,"träd, träden",47,5,47,4.983333333333333,2,21,0
glasögonen,1,1,3,NA,NA,NA,10,Swedish,387670,glasögon,glasses,3,"glasögon, glasögona, glasögonen",8,9,8,3.944444444444444,0,6,0
knappen,3,3,4.333333333333333,NA,1,NA,7,Swedish,387670,knapp,button,3,"knapp, knappar, knappen",14,6.333333333333333,14,6.777777777777778,1,5,0
tvättas,1,1,4,NA,1,NA,7,Swedish,387670,tvätt,wash,7,"tvätta, tvättar, tvättat, tvättade, tvätten, tvätt, tvättas",109,6.714285714285714,109,7.072916666666667,0,9,4
blöjorna,1,1,4,NA,NA,1,8,Swedish,387670,blöj,diaper,3,"blöjerna, blöja, blöjorna",15,7,15,4.897435897435897,0,7,1
skada,1,1,6,NA,NA,NA,5,Swedish,387670,skad,hurt (description),1,skada,1,5,1,6,0,0,0
brandbil,3,3,5.333333333333333,NA,1,NA,8,Swedish,387670,brandbil,firetruck,2,"brandbilen, brandbil",5,9,5,4.166666666666666,0,3,0
vantar,1,1,3,NA,1,NA,6,Swedish,387670,vant,mittens,3,"vante, vantar, vanten",12,5.666666666666667,12,4.763888888888889,0,9,0
vanten,3,3,4.666666666666667,NA,3,NA,6,Swedish,387670,vant,mittens,3,"vante, vantar, vanten",12,5.666666666666667,12,4.763888888888889,0,9,0
kittlade,1,1,2,NA,NA,1,8,Swedish,387670,kittl,tickle,3,"kittlas, kittla, kittlade",4,7,4,4,0,1,1
moroten,1,1,1,1,NA,NA,7,Swedish,387670,morot,carrots,2,"morot, moroten",11,6,11,3.9,1,6,0
biter,3,3,5.333333333333333,NA,NA,NA,5,Swedish,387670,bit,bite,6,"bit, bitar, biten, bita, bitarna, biter",193,4.833333333333333,193,7.4237670825906115,1,40,4
stövel,1,1,4,NA,1,NA,6,Swedish,387670,stövel,boots,1,stövel,1,6,1,4,0,1,0
dåliga,1,1,3,NA,1,NA,6,Swedish,387670,dål,bad,3,"dåliga, dåligt, dålig",4,5.666666666666667,4,5.166666666666667,0,2,0
torra,3,3,4,NA,3,NA,5,Swedish,387670,torr,dry (description),2,"torr, torra",7,4.5,7,6.75,0,3,0
kuddarna,1,1,4,NA,NA,NA,8,Swedish,387670,kudd,pillow,3,"kudde, kudden, kuddarna",23,6.333333333333333,23,6.020833333333333,0,9,1
hårda,1,1,2,NA,NA,1,5,Swedish,387670,hård,hard,5,"hård, svår, hårda, svårare, svåraste",17,5.6,17,8.66,0,8,1
måns,1,1,4,NA,1,NA,4,Swedish,387670,mån,moon,5,"måne, månen, månade, månad, måns",10,4.8,10,7.283333333333333,0,5,1
glada,1,1,3,NA,NA,NA,5,Swedish,387670,glad,happy,2,"glad, glada",90,4.5,90,5.129213483146067,1,43,0
ugglas,1,1,5,NA,NA,NA,6,Swedish,387670,uggl,owl,3,"uggla, ugglerna, ugglas",35,6.333333333333333,35,10.383838383838384,1,23,0
lastbil,3,3,11.333333333333334,1,NA,NA,7,Swedish,387670,lastbil,truck,2,"lastbilen, lastbil",5,8,5,10.166666666666668,1,1,0
säg,5,5,4.6,NA,2,3,3,Swedish,387670,säg,say,3,"säger, säga, säg",125,4,125,5.86218437173166,1,13,12
flickor,1,1,5,NA,NA,NA,7,Swedish,387670,flick,girl,4,"flicka, flickorna, flickor, flick",107,6.75,107,6.055288461538462,1,52,1
flick,1,1,2,NA,1,NA,5,Swedish,387670,flick,girl,4,"flicka, flickorna, flickor, flick",107,6.75,107,6.055288461538462,1,52,1
bror,1,1,15,NA,NA,NA,4,Swedish,387670,bror,brother,1,bror,1,4,1,15,0,0,0
spring,1,1,12,NA,NA,NA,6,Swedish,387670,spring,run,3,"springa, springer, spring",43,7,43,8.851851851851851,0,6,4
snabb,2,2,4,NA,1,NA,5,Swedish,387670,snabb,quick,3,"snabb, snabbast, snabba",4,6.333333333333333,4,5,0,1,0
jeans,1,1,4,NA,NA,1,5,Swedish,387670,jean,jeans,1,jeans,1,5,1,4,0,0,1
törstig,18,18,4.555555555555555,NA,17,NA,7,Swedish,387670,törst,thirsty,2,"törstiga, törstig",19,7.5,19,4.777777777777778,0,17,1
koppen,2,2,4.5,NA,1,NA,6,Swedish,387670,kopp,cup,3,"kopp, koppen, koppar",10,5.333333333333333,10,7.976190476190476,0,4,0
vader,1,1,6,NA,NA,NA,5,Swedish,387670,vad,what,2,"vad, vader",386,4,386,6.124675324675325,0,6,217
gården,2,2,10,NA,2,NA,6,Swedish,387670,gård,yard,2,"gård, gården",4,5,4,6.75,0,4,0
telefoner,1,1,7,NA,NA,1,9,Swedish,387670,telefon,telephone,3,"telefon, telefonen, telefoner",35,8.333333333333334,35,5.886574074074074,2,20,1
snabbast,1,1,5,NA,NA,NA,8,Swedish,387670,snabb,quick,3,"snabb, snabbast, snabba",4,6.333333333333333,4,5,0,1,0
dåligt,1,1,7,NA,NA,NA,6,Swedish,387670,dål,bad,3,"dåliga, dåligt, dålig",4,5.666666666666667,4,5.166666666666667,0,2,0
mormors,1,1,4,NA,NA,NA,7,Swedish,387670,mormor,grandma,5,"farmor, farmors, farm, mormor, mormors",66,6,66,5.974660633484163,3,12,11
grisens,4,4,5,NA,NA,NA,7,Swedish,387670,gris,pig,6,"grisen, gris, grisar, grisarna, grisens, grisig",142,6.166666666666667,142,6.86871921182266,6,62,6
kaninens,1,1,9,NA,NA,NA,8,Swedish,387670,kanin,bunny,5,"kanin, kaniner, kaninen, kaninerna, kaninens",102,7.2,102,6.746000594707107,3,58,2
borstas,1,1,4,NA,NA,NA,7,Swedish,387670,borst,broom,6,"borsten, borsta, borstar, borstat, borste, borstas",88,6.666666666666667,88,6.286274509803921,1,7,6
byxa,3,3,4.666666666666667,NA,3,NA,4,Swedish,387670,byx,pants,6,"byxorna, byxerna, byxer, byxor, byxen, byxa",55,5.5,55,6.2375992063492065,1,26,0
dålig,2,2,5.5,NA,1,NA,5,Swedish,387670,dål,bad,3,"dåliga, dåligt, dålig",4,5.666666666666667,4,5.166666666666667,0,2,0
koppar,1,1,12,NA,NA,NA,6,Swedish,387670,kopp,cup,3,"kopp, koppen, koppar",10,5.333333333333333,10,7.976190476190476,0,4,0
faller,1,1,26,NA,NA,NA,6,Swedish,387670,fall,fall,2,"fall, faller",80,5,80,18.575949367088608,0,49,1
halsband,1,1,9,NA,NA,NA,8,Swedish,387670,halsband,necklace,1,halsband,1,8,1,9,0,0,0
rörelse,1,1,9,NA,1,NA,7,Swedish,387670,rör,touch,4,"rör, röra, rören, rörelse",51,4.75,51,7.412087912087912,0,3,1
svårare,1,1,19,NA,NA,NA,7,Swedish,387670,svår,hard,5,"hård, svår, hårda, svårare, svåraste",17,5.6,17,8.66,0,8,1
bildad,1,1,13,NA,NA,NA,6,Swedish,387670,bild,picture,4,"bild, bilden, bilder, bildad",49,5.5,49,10.459375,0,18,1
dansar,1,1,4,NA,NA,NA,6,Swedish,387670,dans,dance,4,"dans, dansa, dan, dansar",45,4.5,45,5.417261904761904,0,29,1
mjuka,2,2,9.5,NA,NA,NA,5,Swedish,387670,mjuk,soft,3,"mjuk, mjuka, mjukare",11,5.333333333333333,11,7.208333333333333,0,1,1
snabba,1,1,6,NA,NA,NA,6,Swedish,387670,snabb,quick,3,"snabb, snabbast, snabba",4,6.333333333333333,4,5,0,1,0
ärtor,5,5,1,5,NA,NA,5,Swedish,387670,ärt,peas,2,"ärtor, ärta",6,4.5,6,1,6,0,0
ärta,1,1,1,1,NA,NA,4,Swedish,387670,ärt,peas,2,"ärtor, ärta",6,4.5,6,1,6,0,0
mjukare,1,1,6,NA,NA,NA,7,Swedish,387670,mjuk,soft,3,"mjuk, mjuka, mjukare",11,5.333333333333333,11,7.208333333333333,0,1,1
svåraste,1,1,10,NA,NA,NA,8,Swedish,387670,svår,hard,5,"hård, svår, hårda, svårare, svåraste",17,5.6,17,8.66,0,8,1
ankas,2,2,4,NA,NA,NA,5,Swedish,387670,ank,duck,4,"anka, ank, anker, ankas",61,4.25,61,5.8125,1,35,0
simmat,1,1,18,NA,NA,NA,6,Swedish,387670,simm,swim,4,"simma, simmar, simmat, simmade",45,6,45,9.652439024390244,0,19,3
väntade,1,1,5,NA,NA,NA,7,Swedish,387670,vänt,wait,4,"vänta, vänt, väntar, väntade",216,5.5,216,7.4341346153846155,36,26,78
simmade,1,1,11,NA,1,NA,7,Swedish,387670,simm,swim,4,"simma, simmar, simmat, simmade",45,6,45,9.652439024390244,0,19,3
dockor,1,1,12,NA,NA,NA,6,Swedish,387670,dock,doll,5,"docka, docker, dockorna, dock, dockor",61,5.8,61,9.378181818181819,2,27,2
lejonen,1,1,6,NA,1,NA,7,Swedish,387670,lejon,lion,2,"lejon, lejonen",31,6,31,6.15,2,16,1
middag,1,1,13,NA,1,NA,6,Swedish,387670,middag,dinner,1,middag,1,6,1,13,0,1,0
stannar,1,1,7,NA,NA,1,7,Swedish,387670,stann,stop,5,"slut, slutat, stanna, sluta, stannar",251,5.6,251,7.1495670995671,5,140,12
grisig,1,1,12,NA,NA,NA,6,Swedish,387670,gris,pig,6,"grisen, gris, grisar, grisarna, grisens, grisig",142,6.166666666666667,142,6.86871921182266,6,62,6
närheten,1,1,9,NA,NA,NA,8,Swedish,387670,när,when (question),3,"när, nära, närheten",1428,5,1428,8.767631145612796,2,5,253
lekpark,1,1,5,NA,1,NA,7,Swedish,387670,lekpark,playground,2,"lekpark, lekparken",2,8,2,6.5,0,2,0
spadar,1,1,10,NA,NA,NA,6,Swedish,387670,spad,shovel,3,"spade, spaden, spadar",11,5.666666666666667,11,6.7936507936507935,2,3,0
lekparken,1,1,8,NA,1,NA,9,Swedish,387670,lekpark,playground,2,"lekpark, lekparken",2,8,2,6.5,0,2,0
